,strategy2,QQQ
2021-11-26,1.6571106918828096,2.5701952192871214
2021-11-29,1.6571106918828096,2.6259750181553505
2021-11-30,1.6571106918828096,2.5874086995857546
2021-12-01,1.6571106918828096,2.5433892752697815
2021-12-02,1.6571106918828096,2.5617200396476942
2021-12-03,1.6571106918828096,2.5171749924004456
2021-12-06,1.6571106918828096,2.5373453338531093
2021-12-07,1.6571106918828096,2.613754233410839
2021-12-08,1.6571106918828096,2.625449395224075
2021-12-09,1.6571106918828096,2.586817451176605
2021-12-10,1.6571106918828096,2.6149375557068475
2021-12-13,1.6571106918828096,2.5771599810883057
2021-12-14,1.6564333828361595,2.550485288026714
2021-12-15,1.6579320357543623,2.608629667792687
2021-12-16,1.6537250022242684,2.5415505236727403
2021-12-17,1.6542094066465693,2.5288699478442545
2021-12-20,1.6514118657308052,2.5043396395015023
2021-12-21,1.654720388830021,2.56038709951691
2021-12-22,1.660751020983022,2.5915689008702394
2021-12-23,1.665734814308078,2.61110651365887
2021-12-27,1.6680445285027041,2.6542610437051235
2021-12-28,1.6675755558224066,2.6419591557756923
2021-12-29,1.6673800766246203,2.641563958322456
2021-12-30,1.6660211728084648,2.6336703277290963
2021-12-31,1.6648586037648045,2.6172247480693622
2022-01-03,1.6771187617181207,2.6424199787068026
2022-01-04,1.672815699738552,2.6081461442245764
2022-01-05,1.6675455479131094,2.5280211503898626
2022-01-06,1.6655376239608732,2.5262449287292865
2022-01-07,1.6623019738488178,2.4988784853474613
2022-01-10,1.6649734862551193,2.5005232496828618
2022-01-11,1.6655119017744313,2.538086200097035
2022-01-12,1.6690973563536142,2.548151249804207
2022-01-13,1.6626963545432272,2.484406416520781
2022-01-14,1.6653919649334994,2.4998655503181286
2022-01-18,1.6605041091139683,2.437633611306073
2022-01-19,1.6549001004650874,2.4108592418111066
2022-01-20,1.652084606203555,2.3795459831326014
2022-01-21,1.645167064051996,2.31356472436577
2022-01-24,1.6465685012120452,2.3241560161124992
2022-01-25,1.6373444496887999,2.2702785306249136
2022-01-26,1.6398788266530386,2.266726500042615
2022-01-27,1.6254100035845709,2.2438991522137557
2022-01-28,1.6390899716637963,2.31428784283895
2022-01-31,1.6732422271747387,2.38829542774088
2022-02-01,1.6757615886783268,2.4045441309669915
2022-02-02,1.6759140522196392,2.424082362863904
2022-02-03,1.6345387549923145,2.325800574078473
2022-02-04,1.653399149549366,2.3551397028156424
2022-02-07,1.6459212959443907,2.336194576652725
2022-02-08,1.6485631950353667,2.3624420849998526
2022-02-09,1.6727191175773264,2.4125037997770797
2022-02-10,1.6565722405799241,2.3579031958163137
2022-02-11,1.6239935348449666,2.283106454224475
2022-02-14,1.6283161280759422,2.2859355727030204
2022-02-15,1.6560445369254868,2.3427728085166186
2022-02-16,1.6528714429741005,2.342180940999187
2022-02-17,1.619958865252852,2.2725155752166
2022-02-18,1.6078180533397852,2.246596194258844
2022-02-22,1.5942027050918515,2.2240323801886177
2022-02-23,1.5701645439496843,2.167063067941562
2022-02-24,1.5989049172946133,2.23988609233092
2022-02-25,1.6075832355904718,2.274620543374829
2022-02-28,1.6206705177099083,2.2813964771500546
2022-03-01,1.6045939241853178,2.2464647369336683
2022-03-02,1.6175801336492364,2.2841589383035896
2022-03-03,1.5992427752038596,2.2515300745261912
2022-03-04,1.5896147276767296,2.2189010043793655
2022-03-07,1.5555820186479132,2.137065207992523
2022-03-08,1.5634319396865757,2.127132028349381
2022-03-09,1.5933220938008787,2.203704785232369
2022-03-10,1.586859013758794,2.179233498545818
2022-03-11,1.563819923468162,2.134039419449782
2022-03-14,1.5497759423800552,2.0930561021479135
2022-03-15,1.5781871336453812,2.158708614417092
2022-03-16,1.6150844110772913,2.2387675700350766
2022-03-17,1.6309451157546238,2.2658710987665507
2022-03-18,1.663007812376172,2.312248706528022
2022-03-21,1.6609752691770785,2.3058209179766136
2022-03-22,1.6820910971505754,2.3511361359264615
2022-03-23,1.6716778721037957,2.3173476823371915
2022-03-24,1.7001678053044138,2.368853570366506
2022-03-25,1.7002410226954119,2.3668779958391797
2022-03-28,1.723646513069086,2.4034990761872588
2022-03-29,1.7369762849125419,2.4448629387130265
2022-03-30,1.724841514435657,2.417857641828937
2022-03-31,1.7095155642664288,2.387889292707998
2022-04-01,1.7106988192439507,2.3833444188110686
2022-04-04,1.7416654171142487,2.4324141157513735
2022-04-05,1.7166587663965123,2.378404347460903
2022-04-06,1.6829632122014728,2.326765763889849
2022-04-07,1.6826750696414359,2.3322985282351554
2022-04-08,1.6666532100068596,2.299695460636167
2022-04-11,1.639257565741108,2.2452900821536055
2022-04-12,1.6350442670259568,2.2358055496453644
2022-04-13,1.650231574198882,2.2812526376592426
2022-04-14,1.6280163228553732,2.2290871929403497
2022-04-18,1.636574785391009,2.230799646447897
2022-04-19,1.655982729685857,2.2806599446641016
2022-04-20,1.615803353121621,2.2473979394838164
2022-04-21,1.5922504549220315,2.200896716435406
2022-04-22,1.5792216683754199,2.143264339218508
2022-04-25,1.5894097086021324,2.1707960845115823
2022-04-26,1.5397810156910092,2.0888599925830826
2022-04-27,1.528420184316135,2.086357144169063
2022-04-28,1.5937964532267728,2.1604553252495675
2022-04-29,1.5537448370067874,2.0632388154477423
2022-05-02,1.5891044687666356,2.0976853811405998
2022-05-03,1.591701376459181,2.0999246957959863
2022-05-04,1.631093923542804,2.1709279545756126
2022-05-05,1.5603996046611441,2.061591368309787
2022-05-06,1.5476580234161337,2.0368914242978127
2022-05-09,1.4917510054011953,1.9571942342858453
2022-05-10,1.5059080250714922,1.9809715005884625
2022-05-11,1.4612178151706516,1.9222199819674395
2022-05-12,1.457034538500581,1.9176757271787916
2022-05-13,1.5200895878718605,1.9887435795891557
2022-05-16,1.49653677523582,1.9656912890845637
2022-05-17,1.5379462845403198,2.0166053095964465
2022-05-18,1.4635401484262487,1.9176086571149265
2022-05-19,1.4622852738550596,1.9073337297002133
2022-05-20,1.445475069214031,1.9014057679016707
2022-05-23,1.4622241577628932,1.9330213577911373
2022-05-24,1.4049129506906908,1.8919214417628571
2022-05-25,1.4355114034800631,1.9183994647602534
2022-05-26,1.4856709708839417,1.9715525935580958
2022-05-27,1.5356426546380748,2.0359035338494356
2022-05-31,1.5407667776246805,2.0305026395681596
2022-06-01,1.526315499931151,2.015485342714612
2022-06-02,1.581351741638112,2.0706807033647916
2022-06-03,1.5242644472134697,2.016803011507778
2022-06-06,1.539447465141167,2.0235213682127933
2022-06-07,1.543273338933817,2.0409750625247773
2022-06-08,1.5386264930622353,2.026287337646592
2022-06-09,1.4946296842331106,1.9720138292280607
2022-06-10,1.439262776373467,1.9024601093056308
2022-06-13,1.3690541145610566,1.8140025371057389
2022-06-14,1.3743072059979098,1.8172957804262313
2022-06-15,1.4185437921017572,1.8626770365928078
2022-06-16,1.3609682892910173,1.7875249268471973
2022-06-17,1.3794329958767437,1.8092599612974776
2022-06-21,1.4092708043531512,1.85490681491696
2022-06-22,1.403681450408827,1.8522019308336355
2022-06-23,1.4150215532165213,1.8797860939612385
2022-06-24,1.4693469395667793,1.9441948176922161
2022-06-27,1.4554957359338556,1.9299404686113133
2022-06-28,1.4011959468526611,1.8711416913914438
2022-06-29,1.4001553983370962,1.872856827701546
2022-06-30,1.3779656477475326,1.8496278849672048
2022-07-01,1.3770302177383105,1.861836493915507
2022-07-05,1.4127741803811753,1.8937104583279247
2022-07-06,1.4204611921093206,1.9058532354289255
2022-07-07,1.454752885513597,1.9466363743863346
2022-07-08,1.4569325606445824,1.9490783438193078
2022-07-11,1.4097677885137265,1.9074375335221339
2022-07-12,1.399705426157338,1.888959421373145
2022-07-13,1.4046426861676058,1.8850654366498483
2022-07-14,1.4029957774370185,1.8917965882593544
2022-07-15,1.4277761495185128,1.9261127284741726
2022-07-18,1.4331751493644027,1.9098122265218145
2022-07-19,1.4779931794975474,1.9685455846332371
2022-07-20,1.5127821872384046,1.9997597859866492
2022-07-21,1.542885357053008,2.028466805168068
2022-07-22,1.5024541580859445,1.9928965579436855
2022-07-25,1.4873705292343298,1.981545620335148
2022-07-26,1.4450233648138147,1.9426103132295804
2022-07-27,1.5166963560370013,2.024705103247656
2022-07-28,1.518167424407423,2.044502122406375
2022-07-29,1.5616173139257146,2.081788331418569
2022-08-01,1.5656961415268758,2.0805342244090044
2022-08-02,1.5663467679093341,2.074330965794474
2022-08-03,1.6071212133858452,2.1308202627536823
2022-08-04,1.6215526008732537,2.1407850169191973
2022-08-05,1.5917423616837336,2.1232970652822853
2022-08-08,1.5760931826458433,2.1164344563476036
2022-08-09,1.554059140192011,2.092478474120964
2022-08-10,1.6078968079209404,2.150881641148743
2022-08-11,1.5923497318044908,2.138673238569868
2022-08-12,1.630238881051549,2.180314667975324
2022-08-15,1.6441701527633927,2.1979340769374116
2022-08-16,1.639983524761331,2.1927874297905414
2022-08-17,1.6171432913450063,2.167776074312805
2022-08-18,1.622848324372492,2.1729891724152592
2022-08-19,1.582011135734878,2.130622148103496
2022-08-22,1.5411564403717133,2.0745286677058057
2022-08-23,1.5462022319016284,2.072813118656849
2022-08-24,1.5505699735416363,2.078818881729475
2022-08-25,1.5786097599187283,2.1155757531607025
2022-08-26,1.5140170998169347,2.028862621729586
2022-08-29,1.4962159286944552,2.0088666624429723
2022-08-30,1.4780562271454392,1.9864951846789687
2022-08-31,1.4731658307909938,1.9749465451590995
2022-09-01,1.4633005802497951,1.9758046292377187
2022-09-02,1.441764587039786,1.947890275026472
2022-09-06,1.4352964334644622,1.933899872443057
2022-09-07,1.4598422539006417,1.9729668432432277
2022-09-08,1.4703969908088246,1.9831961630145125
2022-09-09,1.5064000934889292,2.0265525223606433
2022-09-12,1.5218304097419817,2.050639549173604
2022-09-13,1.4367487161328887,1.9381892609890172
2022-09-14,1.4482930576739395,1.9535654342765998
2022-09-15,1.4329832853232642,1.9210310876968946
2022-09-16,1.4258170488034303,1.909284952635121
2022-09-19,1.440266374484632,1.9241530443927466
2022-09-20,1.4275244449508562,1.9088152558186375
2022-09-21,1.4045126725293655,1.874636351272959
2022-09-22,1.383359722786051,1.8515636301950666
2022-09-23,1.3574318256231719,1.821416771519533
2022-09-26,1.3497026162891863,1.813880572774218
2022-09-27,1.3532747140653383,1.8146071995276616
2022-09-28,1.3843156067118725,1.850703895161029
2022-09-29,1.3371216041630531,1.7973526517130003
2022-09-30,1.3217489259656345,1.7668751892149686
2022-10-03,1.3282280290946447,1.8083273778556113
2022-10-04,1.3669257454834225,1.865182361439955
2022-10-05,1.3582056482043048,1.86419054997246
2022-10-06,1.3517354766525909,1.849513556304493
2022-10-07,1.290591125653021,1.7790396351058335
2022-10-10,1.2793148396556047,1.7612565751879148
2022-10-11,1.2586118585101964,1.7370595534702153
2022-10-12,1.258159738875968,1.7364641776725203
2022-10-13,1.2814297362540448,1.7771891204514372
2022-10-14,1.2315074091073643,1.723771219678398
