date,ticker,action,price,shares,cash_flow,drawdown,portfolio_value_before_trade
2019-03-05,TSLA,buy_down_20pct,18.43600082397461,0.00271208492977386,-0.05,-0.20376602925820497,1.0
2019-04-26,TSLA,buy_down_30pct,15.675999641418457,0.003165714037668933,-0.04962573211933157,-0.32296794955650066,0.9925146423866313
2019-05-20,NVDA,buy_down_20pct,3.765859603881836,0.01302286012098837,-0.049042262856633816,-0.21004680256491381,0.9808452571326762
2019-05-20,TSLA,buy_down_40pct,13.690667152404785,0.0035821674948849714,-0.049042262856633816,-0.40871263931125223,0.9808452571326762
2019-06-03,NVDA,buy_down_30pct,3.323702335357666,0.014418316717231506,-0.04792219294498883,-0.30279682109449246,0.9584438588997766
2019-10-15,NVDA,sell_new_high,4.883549213409424,0.027441176838219873,0.13401033756331757,,1.0510199400741405
2019-11-12,TSLA,sell_new_high,23.32866668701172,0.009459966462327763,0.22068840446995378,,1.1090662912556835
2020-02-27,TSLA,buy_down_20pct,45.266666412353516,0.0012250364110676078,-0.05545331456278418,-0.259880948608988,1.1090662912556835
2020-03-09,NVDA,buy_down_20pct,6.112035751342773,0.009025370843280053,-0.05516338926325436,-0.21961600425885341,1.1032677852650872
2020-03-09,GOOGL,buy_down_20pct,60.25520706176758,0.0009154958044821986,-0.05516338926325436,-0.20269254050657648,1.1032677852650872
2020-03-09,META,buy_down_20pct,168.02447509765625,0.0003283056782721283,-0.05516338926325436,-0.24069349519512462,1.1032677852650872
2020-03-09,TSLA,buy_down_30pct,40.53333282470703,0.001360938896927558,-0.05516338926325436,-0.3372718996654167,1.1032677852650872
2020-03-12,AAPL,buy_down_20pct,59.92359161376953,0.0009002458493422711,-0.05394596462797735,-0.24135072962341775,1.078919292559547
2020-03-12,MSFT,buy_down_20pct,131.80853271484375,0.00040927520788570443,-0.05394596462797735,-0.26105015313300317,1.078919292559547
2020-03-12,NVDA,buy_down_30pct,5.386629104614258,0.010014790990856698,-0.05394596462797735,-0.3122358383929744,1.078919292559547
2020-03-12,AMZN,buy_down_20pct,83.83049774169922,0.0006435123980081462,-0.05394596462797735,-0.22744701905130327,1.078919292559547
2020-03-12,META,buy_down_30pct,153.12527465820312,0.00035229954524745985,-0.05394596462797735,-0.3080233279679586,1.078919292559547
2020-03-13,TSLA,buy_down_40pct,36.44133377075195,0.001538220462682444,-0.05605480529361145,-0.4041769027976915,1.1210961058722289
2020-03-16,TSLA,buy_down_50pct,29.67133331298828,0.0017346423430131515,-0.05146915113836617,-0.5148677646136025,1.0293830227673233
2020-03-23,AAPL,buy_down_30pct,54.163700103759766,0.0009569745572018704,-0.051833282923210405,-0.3142725517945889,1.036665658464208
2020-03-23,GOOGL,buy_down_30pct,52.24324417114258,0.0009921528370904918,-0.051833282923210405,-0.30870823756212673,1.036665658464208
2020-04-14,AMZN,sell_new_high,114.16600036621094,0.0006435123980081462,0.0734672366666593,,1.2733227812205419
2020-05-11,NVDA,sell_new_high,8.034000396728516,0.019040161834136753,0.15296866772922982,,1.385942011365056
2020-05-20,META,sell_new_high,227.9680633544922,0.0006806052235195882,0.15515625471471178,,1.4011430088720265
2020-06-05,AAPL,sell_new_high,80.24188995361328,0.0018572204065441416,0.14902687548151994,,1.437556022837655
2020-06-08,MSFT,sell_new_high,179.03492736816406,0.00040927520788570443,0.07327455711740734,,1.4638647724068734
2020-06-08,TSLA,sell_new_high,63.327999114990234,0.0058588381136907616,0.3710284948786796,,1.4638647724068734
2020-07-10,GOOGL,sell_new_high,76.27416229248047,0.0019076486415726904,0.14550430208434528,,1.4724654628941494
2020-09-08,TSLA,buy_down_20pct,110.06999969482422,0.0006688768360936903,-0.07362327314470747,-0.33735353965339043,1.4724654628941494
2020-09-08,TSLA,buy_down_30pct,110.06999969482422,0.0006688768360936903,-0.07362327314470747,-0.33735353965339043,1.4724654628941494
2020-09-18,AAPL,buy_down_20pct,103.6319580078125,0.0007345135316048854,-0.07611907546344755,-0.20375643305339386,1.522381509268951
2020-11-19,TSLA,sell_new_high,166.42333984375,0.0013377536721873805,0.22263343401366495,,1.5564052034427664
2020-12-28,AAPL,sell_new_high,132.81443786621094,0.0007345135316048854,0.09755400180522822,,1.5692872769601798
2021-02-23,TSLA,buy_down_20pct,232.94667053222656,0.0003368340215755691,-0.07846436384800899,-0.2086423916651755,1.5692872769601798
2021-03-05,TSLA,buy_down_30pct,199.31666564941406,0.0003908252082418067,-0.07789797735849481,-0.3228889708137245,1.5579595471698962
2021-03-08,NVDA,buy_down_20pct,11.560113906860352,0.0067018471187566,-0.07747411607919015,-0.24376624518224266,1.549482321583803
2021-04-13,NVDA,sell_new_high,15.640079498291016,0.0067018471187566,0.10481742172274582,,1.625171308232937
2021-10-21,TSLA,sell_new_high,298.0,0.0007276592298173758,0.216842450485578,,1.6571106918828096
2021-12-13,TSLA,buy_down_20pct,322.13665771484375,0.0002572061657990021,-0.08285553459414048,-0.2142433427917454,1.6571106918828096
2022-01-13,NVDA,buy_down_20pct,26.522186279296875,0.0031345386406570904,-0.08313481772716136,-0.2036715741633699,1.6626963545432272
2022-01-21,AMZN,buy_down_20pct,142.64300537109375,0.0005766728833888497,-0.0822583532025998,-0.23544714340720974,1.645167064051996
2022-01-21,META,buy_down_20pct,300.5308837890625,0.00027371014973734127,-0.0822583532025998,-0.20673490219631363,1.645167064051996
2022-01-25,NVDA,buy_down_30pct,22.279634475708008,0.003674531670333357,-0.08186722248443999,-0.3310541573224173,1.6373444496887997
2022-01-27,TSLA,buy_down_30pct,276.3666687011719,0.00029406766221546146,-0.08127050017922856,-0.3258856309528054,1.625410003584571
2022-02-03,META,buy_down_30pct,235.69024658203125,0.00034675570557040817,-0.08172693774961573,-0.3778847479865084,1.6345387549923145
2022-02-07,META,buy_down_40pct,222.95213317871094,0.00036911988068422645,-0.08229606479721954,-0.41150758450607106,1.6459212959443907
2022-03-07,META,buy_down_50pct,185.83804321289062,0.00041853163963470174,-0.07777910093239566,-0.5094719329132571,1.5555820186479132
2022-04-22,NVDA,buy_down_40pct,19.479534149169922,0.00405354064497152,-0.078961083418771,-0.4151271466957436,1.5792216683754199
2022-04-22,GOOGL,buy_down_20pct,118.58399200439453,0.0006658662951391014,-0.078961083418771,-0.2015703589672253,1.5792216683754199
2022-04-26,MSFT,buy_down_20pct,260.8392333984375,0.0002951590133948448,-0.07698905078455046,-0.21081082378738014,1.539781015691009
2022-04-29,AMZN,buy_down_30pct,124.28150177001953,0.0006250909487245985,-0.07768724185033937,-0.3338630453507967,1.5537448370067874
2022-05-09,AMZN,buy_down_40pct,108.78900146484375,0.0006856166456694935,-0.07458755027005978,-0.41690136421733914,1.4917510054011955
2022-05-11,NVDA,buy_down_50pct,16.599777221679688,0.004401317546786917,-0.07306089075853259,-0.501591824860323,1.4612178151706516
