,core_qqq_trade_dips,QQQ_buy_hold,DIA_buy_hold,equal_weight_stocks
2024-11-07,1.9684206596836222,1.9635643209023401,1.3650907329125679,2.2233150570220346
2024-11-08,1.970720946808345,1.965858932932404,1.373579779947064,2.213635420093725
2024-11-11,1.9695710393181434,1.9647118624071125,1.382630773299159,2.180603058113887
2024-11-12,1.9660061136335747,1.961155731837942,1.3713325814636346,2.1747846824200265
2024-11-13,1.963476364369563,1.9586322237802485,1.3726436591409283,2.1431953239802044
2024-11-14,1.9498306853188294,1.945020210318242,1.3660584424170303,2.1477091768553627
2024-11-15,1.9033742810713883,1.8986784198026148,1.356926863654963,2.1158962549868434
2024-11-18,1.916598099172627,1.9118696130985988,1.3559273698565188,2.141387225425804
2024-11-19,1.929783909656144,1.9250228925463848,1.3517116966984235,2.162823821956825
2024-11-20,1.9286724819279837,1.9239142068487716,1.3562397361179896,2.1506599132538855
2024-11-21,1.9356101705590747,1.93083477933846,1.3708549368734582,2.1314230927869344
2024-11-22,1.9387148735681872,1.9339318226587994,1.3839399928177276,2.1189149161447673
2024-11-25,1.9417814509234979,1.9369908343860707,1.397680783196299,2.114628417648301
2024-11-26,1.9522072237511554,1.9473908855344422,1.4018025704398633,2.1202839774975852
2024-11-27,1.9368365654290394,1.932058148539628,1.3982428273117256,2.1080492671534516
2024-11-29,1.953855361534535,1.949034957156763,1.4055814784997345,2.129565434893356
2024-12-02,1.9751287681393448,1.9702558796195286,1.401365609745984,2.190373694680068
2024-12-03,1.9811850813619638,1.9762972511635843,1.3987111811082762,2.2188881271941265
2024-12-04,2.0056782761537697,2.0007300181951146,1.4082360049352696,2.2395715062147232
2024-12-05,2.000120193224329,1.995185647748088,1.4011469338033888,2.249917716797592
2024-12-06,2.0180201286661372,2.0130414218211152,1.3964000228455726,2.251200884251855
2024-12-09,2.002305041062928,1.9973651052951162,1.3899357820344609,2.247093872125738
2024-12-10,1.9954820835014813,1.990558980819243,1.3855951232526462,2.2530780807910933
2024-12-11,2.0312061752218136,2.0261949367586416,1.3819102967029615,2.3003761148239366
2024-12-12,2.018097324262379,2.0131184269662126,1.3749146224964734,2.279672318483065
2024-12-13,2.033544469964258,2.0285274626369034,1.3721042063236857,2.316460720483441
2024-12-16,2.062828513166278,2.057739258459292,1.3689811304959445,2.3556998565133145
2024-12-17,2.053744456458629,2.048677613250254,1.3602370267269728,2.35035461864963
2024-12-18,1.9796516746482284,1.9747676275550785,1.3247926490458453,2.285637109118148
2024-12-19,1.9708357959140694,1.965973498691089,1.325760554145963,2.286453460898565
2024-12-20,1.9880462826132919,1.9831415249773958,1.3421499052925838,2.321961526120108
2024-12-23,2.00741505903314,2.0024625162149405,1.3432460233447328,2.3833997618016087
2024-12-24,2.0346351233423596,2.029615425237365,1.354552039006468,2.392051654219065
2024-12-26,2.033252920846952,2.0282366328075594,1.3567754726177819,2.377122892577661
2024-12-27,2.0062247832036193,2.001275176944047,1.3467223449258967,2.350567592542879
2024-12-30,1.9795421371660988,1.9746583603155516,1.3334742600029574,2.3299593612633793
2024-12-31,1.9627263631179985,1.9578840728751261,1.332628993378696,2.3043831025648296
2025-01-02,1.958887239619866,1.954054420972528,1.327304488450859,2.3062163299037546
2025-01-03,1.9909447765908521,1.9860328680095312,1.33782782809802,2.346481607641457
2025-01-06,2.0138263067479616,2.0088579465836265,1.3377336487900062,2.4230369282569924
2025-01-07,1.9778912845528818,1.9730115805612167,1.332096386409388,2.370354766437307
2025-01-08,1.9782366581226138,1.9733561020513628,1.3346017711577776,2.345876031483527
2025-01-10,1.9472160681133832,1.9424120436988892,1.3133047294247062,2.328769954768696
2025-01-13,1.9409580312302475,1.9361694461716963,1.3246734334939565,2.2856725691585558
2025-01-14,1.939115015878984,1.9343309777687088,1.3315324841352365,2.278007357633284
2025-01-15,1.9837271063782829,1.9788330046877765,1.3537379698892225,2.3373844605102456
2025-01-16,1.9698290661887634,1.9649692526933256,1.3516079332033013,2.338787394516254
2025-01-17,2.0030767609531908,1.998134921256352,1.3620161648073343,2.3397038074659537
2025-01-21,2.0148244198394365,2.009853597205867,1.3788723049852638,2.361148260912669
2025-01-22,2.040586030345645,2.0355516506123497,1.382569160667748,2.386502476479579
2025-01-23,2.0449240923534346,2.039879010081198,1.3954151009234461,2.391191090961239
2025-01-24,2.033368124060916,2.028351551800855,1.3914671982174194,2.384437102074363
2025-01-27,1.9741673642687132,1.9692968476519142,1.4008662540380723,2.23431909191714
2025-01-28,2.003345411071,1.9984029085808812,1.4049083360521128,2.317013507193169
2025-01-29,1.99958312906087,1.9946499085887701,1.4010546126541001,2.3200631792064192
2025-01-30,2.0081058061726043,2.0031515591952327,1.4061931061137725,2.3628853206926284
2025-01-31,2.0051881903501036,2.0002411414941283,1.3954464940261175,2.375874349394664
2025-02-03,1.98914024100163,1.9842327844342225,1.3919372145770401,2.2995650234519798
2025-02-04,2.0135574205579925,2.008589723769357,1.395884823889584,2.3515823391805317
2025-02-05,2.0226950656459075,2.0177048251494565,1.4057226985628413,2.3152397615217133
2025-02-06,2.033252920846952,2.0282366328075594,1.4016185149282516,2.3272577024640833
2025-02-07,2.007606985699027,2.0026539693738528,1.3883341470112593,2.268313852164996
2025-02-10,2.0319089620414257,2.026895989715692,1.3935353288784467,2.281802627403574
2025-02-11,2.0270718434878985,2.0220708049357237,1.3977021031227237,2.2945632811325347
2025-02-12,2.0282621193174193,2.0232581442066166,1.389931967919183,2.288616803867471
2025-02-13,2.0574399300475466,2.0523639696458433,1.4013053662841597,2.289496963224359
2025-02-14,2.066078754661884,2.060981481204563,1.3966998709851057,2.303994371580377
2025-02-18,2.0707621902394058,2.065653362163557,1.3971068077459008,2.2927633951754385
2025-02-19,2.0713382063092256,2.066227957130035,1.3994567917461762,2.2911397584087734
2025-02-20,2.0625461708632025,2.057457612729822,1.3860470470141542,2.287106005792745
2025-02-21,2.0197392061335253,2.0147562581104137,1.3622595836003215,2.2592986894963416
2025-02-24,1.9958973344305029,1.9909732072725355,1.3634521303105198,2.2312608894621153
2025-02-25,1.9707504558283153,1.9658883691499491,1.3684724839944076,2.206108257266491
2025-02-26,1.9755109689659998,1.970637137509171,1.362855759157593,2.2024397429588
2025-02-27,1.9206486252898267,1.915910146063689,1.3566115634586633,2.1153261603416085
2025-02-28,1.9509784681595932,1.9461651614358704,1.375501116068809,2.131641720900932
2025-03-03,1.9082862344995601,1.9035782548302773,1.3557961251718307,2.073901223022819
2025-03-04,1.9025274902343214,1.8978337181039449,1.3353377976085692,2.115642577581763
2025-03-05,1.9273287591946173,1.9225737992466447,1.3507127896869453,2.1429377021477287
2025-03-06,1.8743091947975479,1.8696850407144099,1.336373183209756,2.100073945021507
2025-03-07,1.8880919137370236,1.8834337559706953,1.34377823912273,2.1216449114352813
2025-03-10,1.8149162722672987,1.8104386479168166,1.3162598863823958,2.031094363616287
2025-03-11,1.8105779741873491,1.806111052958228,1.3013556930462615,2.007804278622245
2025-03-12,1.8310027013778136,1.8264853898044011,1.2988771049026442,2.0377964630703427
2025-03-13,1.7980621364932372,1.7936260933935826,1.2826546946477988,1.9757906909952874
2025-03-14,1.8415221948528966,1.8369789303796955,1.3033009896357775,2.0079608946086167
2025-03-17,1.8534620164771887,1.8488892949778635,1.3153814662945655,2.014834764337489
2025-03-18,1.8218654103981384,1.8173706416589122,1.3069723200852483,1.9863607310961118
2025-03-19,1.8462444643006994,1.8416895494009788,1.3191783691547216,2.008281449068068
2025-03-20,1.8399866634897235,1.8354471873635263,1.3182367716702383,2.0184494301964158
2025-03-21,1.846052301562653,1.8414978607523262,1.3191832590461035,2.0307063987976544
2025-03-24,1.8865627563221639,1.8819083711775157,1.337637122334129,2.0719093361302594
2025-03-25,1.8973285910959587,1.8926476452968755,1.3386744638918684,2.0896601282561647
2025-03-26,1.8624163515330483,1.8578215385745735,1.333675821325716,2.0284221390586405
2025-03-27,1.8518044358074186,1.8472358037659284,1.3296203410092893,1.999497732709721
2025-03-28,1.803050577301172,1.7986022270971216,1.3066080231773027,1.9397552469615882
2025-03-31,1.8041695290057618,1.7985254574417642,1.320000555491661,1.9558301207639974
2025-04-01,1.8215162765704656,1.813023618796744,1.3190888841424344,1.9801579642335636
2025-04-02,1.8340024273812445,1.8262556695626802,1.3267595589552688,1.9901106315931596
2025-04-03,1.7340175046220012,1.7284899844447252,1.2739129380266903,1.8497489057281546
2025-04-04,1.6303957809751197,1.6211353925890672,1.2047504121200456,1.7411332920554585
2025-04-07,1.6279712076893058,1.6250474659007912,1.1932757930034652,1.7238535663325971
2025-04-08,1.5921141883152208,1.595782802631692,1.1835615347843402,1.669344028692186
2025-04-09,1.7845769171669565,1.7873258008800017,1.2766168523651817,1.8744775601098906
2025-04-10,1.708756245585799,1.7113070045599057,1.243921571618914,1.7940028753443773
2025-04-11,1.749008502044909,1.7428344887441203,1.2635070535705204,1.8588856102769187
2025-04-14,1.761911584867315,1.7546477138243899,1.2745416802605647,1.8721261973334544
2025-04-15,1.7613693755856634,1.7566036916078167,1.2691660270688738,1.8676923219662964
2025-04-16,1.707787086298925,1.7036359262676912,1.247348114105811,1.8088232728009157
2025-04-17,1.7073973115335166,1.703329200880873,1.230951525919945,1.8083017607428342
2025-04-21,1.6661906986368091,1.6611774793154643,1.2003163564128383,1.7667539369224654
2025-04-22,1.7107418956833857,1.704786882373699,1.2325558992823205,1.8153192347110743
2025-04-23,1.7535843166599987,1.7434481750074975,1.245262966622775,1.8729602963482648
2025-04-24,1.8028399485773399,1.7925037492910287,1.2612096848015135,1.9276633601489486
2025-04-25,1.8218099261593603,1.8124864666989837,1.261335452807854,1.9444881667929899
2025-04-28,1.8186980625726057,1.8119112830081554,1.2652670232766654,1.9337887924831694
2025-04-29,1.8286772918677872,1.823877811909399,1.274514199070999,1.940029521045658
2025-04-30,1.830425429123863,1.8236476206881975,1.2780683677229614,1.948724651492271
2025-05-01,1.857384972595908,1.8474658772422596,1.2814655708615676,1.9885108949868107
2025-05-02,1.8803181071817145,1.8748894817212274,1.2991422348133665,2.0079391846487145
