name,final_value,total_return,cagr,annualized_volatility,sharpe,max_drawdown
core_qqq_trade_dips,2.2301944528352298,1.2301944528352293,0.28100389485102184,0.20225904565938335,1.3318898940379373,-0.2313596188851752
QQQ_buy_hold,2.2244681140415583,1.2244681140415583,0.2799874682166672,0.19870593241749998,1.3481823105920523,-0.22768308447040142
DIA_buy_hold,1.4788740066674646,0.4788740066674646,0.128407777710144,0.13469674441135063,0.96890515067176,-0.1595431940126092
equal_weight_stocks,3.3705918067774445,2.3705918067774445,0.45522021668252566,0.2513815207876622,1.6264872330511202,-0.3110529974906219
