name,final_value,total_return,cagr,annualized_volatility,sharpe,max_drawdown
core_qqq_trade_dips,2.4201555366429517,1.4201555366429512,0.313745394090422,0.2060278535304743,1.434453586926278,-0.2243943128440994
QQQ_buy_hold,2.2244681140415583,1.2244681140415583,0.2799874682166672,0.198706003680214,1.3481819010260154,-0.22768308447040142
DIA_buy_hold,1.4788744405595875,0.4788744405595875,0.12840787992690061,0.13469662784283093,0.9689065512424369,-0.1595431940126093
equal_weight_stocks,5.576914206806744,4.576914206806744,0.6999977538866327,0.34461381842757854,1.720945951764614,-0.33725734310234445
