date,ticker,action,price,shares,cash_flow,drawdown,portfolio_value_before_trade,unrealized_gain_before_trade
2025-02-10,TSLA,buy_down_25pct,350.7300109863281,0.0006070757375646428,-0.21291968010558043,-0.26909927542849643,2.1291968010558042,
2025-02-25,TSLA,buy_down_35pct,302.79998779296875,0.0003748796045347077,-0.11351353967694244,-0.36898262610680754,2.032817956774709,
2025-03-10,NVDA,buy_down_25pct,106.94495391845705,0.00034694988997314156,-0.037104539995191366,-0.28407947794018196,1.8190695228586327,
2025-05-13,NVDA,sell_gain_20pct,129.89938354492188,0.00017347494498657078,0.02253428841424478,,2.102038922705551,0.2146377999654574
2025-05-14,NVDA,sell_near_prior_high,135.30810546875,0.00017347494498657078,0.02347256615242852,,2.140623920909391,0.26521262117630306
2025-07-25,AMD,sell_gain_30pct,166.47000122070312,0.0015030267611755147,0.25020886676763743,,2.390784528633839,0.31479449711519414
2025-09-15,TSLA,sell_gain_20pct,410.0400085449219,0.0004909776710496753,0.20132048843257472,,2.5568763450378347,0.23345588764954095
2025-09-22,TSLA,sell_near_prior_high,434.2099914550781,0.0004909776710496753,0.2131874103511137,,2.606752393917147,0.3061624701869736
2025-10-06,AMD,sell_near_prior_high,203.7100067138672,0.0015030267611755147,0.30618159161018615,,2.6944190098012704,0.6089192879838949
2025-11-19,META,buy_down_25pct,588.7886962890625,0.000451716998489577,-0.26596586263228644,-0.25225508321941514,2.659658626322864,
2025-12-17,AMD,buy_down_25pct,198.1100006103516,0.001357182900642259,-0.2688715052745967,-0.2505201427224756,2.688715052745967,
2026-01-21,AMD,sell_near_prior_high,249.8000030517578,0.001357182900642259,0.33902429272222984,,2.8014247375610166,0.26091566443973524
2026-01-29,META,sell_near_prior_high,736.995361328125,0.000451716998489577,0.3329133325198819,,2.911824770038769,0.25171452164954844
2026-02-05,MSFT,buy_down_25pct,391.9246520996094,0.0007047115955696774,-0.2761938469242064,-0.27240608649077025,2.7619384692420637,
2026-02-05,AMD,buy_down_25pct,192.5,0.0014347732307750981,-0.2761938469242064,-0.2717436167713341,2.7619384692420637,
2026-03-26,META,buy_down_25pct,547.032958984375,0.00046262109975268265,-0.2530689890863157,-0.305283683314477,2.6759288885910255,
