date,ticker,action,price,shares,cash_flow,drawdown,portfolio_value_before_trade
2019-10-10,AAPL,sell_new_high,55.24714279174805,0.00505176386096339,0.27909551937683685,,2.453219199595546
2019-12-18,TSLA,sell_new_high,26.209999084472656,0.026852221538869913,0.7037967019498373,,2.9932671401164552
2020-01-09,META,sell_new_high,216.39968872070312,0.0021664723360823963,0.46882393915024506,,3.1591145153606393
2020-02-04,AMZN,sell_new_high,102.4834976196289,0.002756670951944166,0.2825132809416701,,3.2790424964821367
2020-02-14,NVDA,sell_new_high,7.212141513824463,0.09659166281474034,0.6966327412755234,,3.4662257479346015
2020-02-27,TSLA,buy_down_20pct,45.26666641235352,0.0033554740892224135,-0.15189112625212675,-0.2598809486089879,3.0378225250425346
2020-03-09,NVDA,buy_down_20pct,6.112036228179932,0.0233355171614941,-0.14262752629436645,-0.21961599088808037,2.852550525887329
2020-03-09,GOOGL,buy_down_20pct,60.25520706176758,0.002367057276031913,-0.14262752629436645,-0.20269270148847807,2.852550525887329
2020-03-09,META,buy_down_20pct,168.0244598388672,0.0008488497831276708,-0.14262752629436645,-0.24069351179210285,2.852550525887329
2020-03-09,TSLA,buy_down_30pct,40.53333282470703,0.003518771252074985,-0.14262752629436645,-0.3372718996654167,2.852550525887329
2020-03-12,AAPL,buy_down_20pct,59.92359161376953,0.0021768093125462944,-0.13044223226607454,-0.24135072962341775,2.608844645321491
2020-03-12,MSFT,buy_down_20pct,131.8085174560547,0.0009896343179003158,-0.13044223226607454,-0.2610501754643799,2.608844645321491
2020-03-12,NVDA,buy_down_30pct,5.386631011962891,0.024215921227272133,-0.13044223226607454,-0.3122356367357503,2.608844645321491
2020-03-12,AMZN,buy_down_20pct,83.83049774169922,0.0015560235926070326,-0.13044223226607454,-0.22744701905130327,2.608844645321491
2020-03-12,META,buy_down_30pct,153.1253204345703,0.0008518658566452559,-0.13044223226607454,-0.30802307338834645,2.608844645321491
2020-03-13,TSLA,buy_down_40pct,36.44133377075195,0.00387484814922103,-0.14120463471674402,-0.4041769027976915,2.8240926943348805
2020-03-16,TSLA,buy_down_50pct,29.67133331298828,0.004110406178393484,-0.12196123177087942,-0.5148677646136025,2.439224635417588
2020-03-23,AAPL,buy_down_30pct,54.16370391845703,0.0022764224899200964,-0.12329947373734883,-0.3142725034994647,2.4659894747469764
2020-03-23,GOOGL,buy_down_30pct,52.24324798583984,0.0023601035251630655,-0.12329947373734883,-0.308708326661992,2.4659894747469764
2020-04-14,AMZN,sell_new_high,114.16600036621094,0.0015560235926070326,0.17764499004340734,,3.2430344581961035
2020-05-11,NVDA,sell_new_high,8.034000396728516,0.04755143838876623,0.38202827488035945,,3.604351030232623
2020-05-20,META,sell_new_high,227.96810913085935,0.0017007156397729267,0.38770892856831385,,3.6740442897519916
2020-06-05,AAPL,sell_new_high,80.24186706542969,0.00445323180246639,0.35733563430505194,,3.837751766231307
2020-06-08,MSFT,sell_new_high,179.0349578857422,0.0009896343179003158,0.17717913842756822,,3.92336789119339
2020-06-08,TSLA,sell_new_high,63.32799911499024,0.014859499668911914,0.9410223818820515,,3.92336789119339
2020-07-10,GOOGL,sell_new_high,76.27416229248047,0.004727160801194979,0.3605602301329978,,4.284159189832308
2020-09-08,TSLA,buy_down_20pct,110.06999969482422,0.001990193877330449,-0.21906063947040355,-0.33735353965339043,4.381212789408071
2020-09-08,TSLA,buy_down_30pct,110.06999969482422,0.001990193877330449,-0.21906063947040355,-0.33735353965339043,4.381212789408071
2020-09-18,AAPL,buy_down_20pct,103.63200378417967,0.0021637843541811863,-0.22423730838065348,-0.20375589463442467,4.4847461676130695
2020-11-19,TSLA,sell_new_high,166.42333984375,0.003980387754660898,0.6624294240038316,,4.936910861013482
2020-12-28,AAPL,sell_new_high,132.81446838378906,0.0021637843541811863,0.2873818686977346,,5.309398768535246
2021-02-23,TSLA,buy_down_20pct,232.94667053222656,0.0011716901764785915,-0.27294132550600486,-0.2086423916651755,5.458826510120097
2021-03-05,TSLA,buy_down_30pct,199.3166656494141,0.0013077031755642369,-0.26064703661261407,-0.32288897081372436,5.212940732252281
2021-03-08,NVDA,buy_down_20pct,11.56011199951172,0.021844289291493253,-0.2525224307593965,-0.2437664171353593,5.05044861518793
2021-04-13,NVDA,sell_new_high,15.640079498291016,0.021844289291493253,0.3416464211026216,,5.897852096529732
2021-10-21,TSLA,sell_new_high,298.0,0.0024793933520428284,0.7388592189087628,,6.587073829578651
2021-12-13,TSLA,buy_down_20pct,322.1366577148437,0.0010630265843970196,-0.3424398309596821,-0.2142433427917455,6.848796619193641
2022-01-13,NVDA,buy_down_20pct,26.522186279296875,0.012513514489222333,-0.3318857622918352,-0.20367184778870084,6.637715245836704
2022-01-21,AMZN,buy_down_20pct,142.64300537109375,0.002158601756023134,-0.30790944187846025,-0.23544714340720974,6.158188837569204
2022-01-21,META,buy_down_20pct,300.5309143066406,0.001024551642511862,-0.30790944187846025,-0.2067348855432911,6.158188837569204
2022-01-25,NVDA,buy_down_30pct,22.279634475708008,0.013544344373872658,-0.3017630418629951,-0.3310543871779914,6.0352608372599015
2022-01-27,TSLA,buy_down_30pct,276.3666687011719,0.001073725789954852,-0.2967420196683566,-0.3258856309528054,5.934840393367132
2022-02-03,META,buy_down_30pct,235.6902618408203,0.0012991581776713118,-0.30619893106799445,-0.37788475782320274,6.123978621359888
2022-02-07,META,buy_down_40pct,222.95216369628903,0.001387152055740095,-0.30926855220300953,-0.4115075513580878,6.18537104406019
2022-03-07,META,buy_down_50pct,185.8380584716797,0.0014864546106771626,-0.2762398388545204,-0.5094719321502688,5.524796777090408
2022-04-22,NVDA,buy_down_40pct,19.479530334472656,0.014441998561185405,-0.28132334906302153,-0.4151274621993267,5.626466981260431
2022-04-22,GOOGL,buy_down_20pct,118.58399200439452,0.00237235519152194,-0.28132334906302153,-0.20157044099619592,5.626466981260431
2022-04-26,MSFT,buy_down_20pct,260.8393249511719,0.0010371636697269157,-0.27053307147544886,-0.21081061965598102,5.410661429508977
2022-04-29,AMZN,buy_down_30pct,124.28150177001952,0.002186143542058325,-0.2716972024918385,-0.3338630453507967,5.43394404983677
2022-05-09,AMZN,buy_down_40pct,108.78900146484376,0.0023457635223295887,-0.2551932712668907,-0.41690136421733903,5.103865425337813
2022-05-11,NVDA,buy_down_50pct,16.599777221679688,0.014945612401718676,-0.24809383631010312,-0.5015919961176805,4.961876726202062
2022-05-11,TSLA,buy_down_40pct,244.6666717529297,0.0010140074842749087,-0.24809383631010312,-0.4032083542102489,4.961876726202062
2022-05-12,AAPL,buy_down_20pct,139.7545623779297,0.001768883956094614,-0.24720960318134377,-0.21459606508894513,4.9441920636268755
2022-09-13,GOOGL,buy_down_30pct,103.4030990600586,0.002357296832701237,-0.24375179790576837,-0.303783846481659,4.875035958115367
2022-09-23,MSFT,buy_down_30pct,230.68411254882807,0.0009870787950564757,-0.22770339585336963,-0.3020475272595523,4.554067917067393
2022-11-02,AMZN,buy_down_50pct,92.12000274658205,0.0021114453817843303,-0.19450635436923047,-0.5062456019767263,3.8901270873846094
2022-11-02,GOOGL,buy_down_40pct,86.2055892944336,0.0012986171698380169,-0.1119480583937558,-0.41957519323968295,3.8901270873846094
2023-05-25,NVDA,sell_new_high,37.9464111328125,0.05544546982599907,2.1039565934693107,,6.683367904259192
2023-05-25,TSLA,buy_down_50pct,184.47000122070312,0.0018115053558933664,-0.33416839521295955,-0.5500402452095621,6.683367904259191
2023-06-02,AAPL,sell_new_high,178.4482879638672,0.001768883956094614,0.31565431357183626,,7.131322851325775
2023-06-15,MSFT,sell_new_high,340.0538635253906,0.0020242424647833913,0.6883514708617517,,7.534904422311319
2024-01-19,META,sell_new_high,380.112060546875,0.005197316486600431,1.9755626790359349,,8.640450255717811
2024-01-25,GOOGL,sell_new_high,150.53515625,0.0060282691940611935,0.9074664450450634,,8.613399760437284
2024-04-11,AMZN,sell_new_high,189.0500030517578,0.008801954202195377,1.6640094687864686,,9.139663965919741
2024-07-30,NVDA,buy_down_20pct,103.68001556396484,0.004637994237890007,-0.48086731477001515,-0.2349165440090223,9.617346295400303
2024-09-06,GOOGL,buy_down_20pct,149.7652130126953,0.003137908478076616,-0.46994953163348696,-0.21058677735005538,9.398990632669738
2024-10-14,NVDA,sell_new_high,138.01527404785156,0.004637994237890007,0.6401140457747457,,10.46590181438204
2024-12-11,GOOGL,sell_new_high,194.3846740722656,0.003137908478076616,0.609961316779522,,12.159435168154667
2024-12-11,TSLA,sell_new_high,424.7699890136719,0.004962265214520147,2.107821340654649,,12.159435168154667
2025-01-02,TSLA,buy_down_20pct,379.2799987792969,0.0015458910895336645,-0.5863255705512542,-0.20960277923273207,11.726511411025085
2025-01-27,NVDA,buy_down_20pct,118.38121032714844,0.005001230828236406,-0.5920517585720728,-0.20752186247042337,11.841035171441456
2025-02-11,TSLA,buy_down_30pct,328.5,0.001840457359871837,-0.6045902427178984,-0.31542531149095665,12.091804854357967
2025-02-27,TSLA,buy_down_40pct,281.95001220703125,0.002009106894058005,-0.5664677133048851,-0.41243274952283293,11.329354266097702
2025-03-10,TSLA,buy_down_50pct,222.1499938964844,0.0023484113076902837,-0.5216995576698314,-0.5370524722253525,10.43399115339663
2025-03-11,GOOGL,buy_down_20pct,163.37557983398438,0.0032099722081429766,-0.524431070756334,-0.20424016513660803,10.48862141512668
2025-03-18,AMZN,buy_down_20pct,192.82000732421875,0.0027274228217654345,-0.5259016884690525,-0.20342060121873629,10.518033769381049
2025-03-18,META,buy_down_20pct,580.0112915039062,0.0009067093971661251,-0.5259016884690525,-0.2087662383348472,10.518033769381049
2025-04-03,AAPL,buy_down_20pct,202.1220245361328,0.002556297520830891,-0.5166840302270368,-0.21468064426893918,10.333680604540735
2025-04-03,NVDA,buy_down_30pct,101.7760238647461,0.005076677301853305,-0.5166840302270368,-0.31868179405661134,10.333680604540735
2025-04-04,MSFT,buy_down_20pct,356.3343811035156,0.0013493683683992617,-0.4808263424342116,-0.22590800155131774,9.61652684868423
2025-04-04,META,buy_down_30pct,502.69439697265625,0.0009564983125530357,-0.4808263424342116,-0.31423959410626123,9.61652684868423
2025-04-08,AAPL,buy_down_30pct,171.5137481689453,0.002739542797282479,-0.4698692534311551,-0.3336051995314503,9.397385068623102
2025-04-21,AMZN,buy_down_30pct,167.32000732421875,0.002885648356661065,-0.4828267041716492,-0.30876638431876047,9.656534083432984
2025-06-05,MSFT,sell_new_high,463.9739685058594,0.0013493683683992617,0.6260717968624819,,12.043429648593348
2025-06-25,NVDA,sell_new_high,154.28436279296875,0.010077908130089712,1.5548636341369704,,12.743845125518906
2025-06-30,META,sell_new_high,735.6788330078125,0.0018632077097191608,1.3707224735373513,,12.918193034044158
2025-08-22,GOOGL,sell_new_high,205.5037384033203,0.0032099722081429766,0.6596612889441427,,13.639781283284572
2025-10-20,AAPL,sell_new_high,261.50018310546875,0.00529584031811337,1.3848632128839702,,15.184290657511058
2025-10-31,AMZN,sell_new_high,244.22000122070312,0.0056130711784265,1.3708242500472134,,15.711811012407903
2025-11-04,META,buy_down_20pct,625.6926879882812,0.0012327526310600661,-0.7713243073525987,-0.20538806220504402,15.426486147051973
2025-12-16,TSLA,sell_new_high,489.8800048828125,0.00774386665115379,3.7935654328790673,,15.681268483980105
2026-01-30,MSFT,buy_down_20pct,428.3822937011719,0.0018698036567992532,-0.8009907792705029,-0.2047238861728592,16.019815585410058
2026-02-12,AMZN,buy_down_20pct,199.6000061035156,0.003856546656371531,-0.7697667361502503,-0.2141732043168677,15.395334723005003
2026-03-13,TSLA,buy_down_20pct,391.2000122070313,0.0019454668779088204,-0.7610666663863056,-0.20143706967461772,15.22133332772611
2026-03-24,MSFT,buy_down_30pct,371.9344177246094,0.0020100004106046038,-0.747588332344449,-0.30951731041217256,14.951766646888979
2026-03-26,META,buy_down_30pct,547.032958984375,0.001339366521099739,-0.7326776312017985,-0.305283683314477,14.653552624035969
2026-03-27,GOOGL,buy_down_20pct,274.1762390136719,0.0026094361929011787,-0.7154454013157996,-0.20121871797313384,14.30890802631599
2026-03-30,NVDA,buy_down_20pct,165.1699981689453,0.004318064798122662,-0.7132147547993073,-0.20214387999661532,14.264295095986146
2026-04-22,AMZN,sell_new_high,255.3600006103516,0.003856546656371531,0.9848077565248836,,17.003746086606633
2026-04-24,NVDA,sell_new_high,208.2700042724609,0.004318064798122662,0.8993233739537698,,17.1371022369336
2026-04-24,GOOGL,sell_new_high,344.19439697265625,0.0026094361929011787,0.8981533168542452,,17.1371022369336
