,core_qqq_trade_dips,QQQ_buy_hold,DIA_buy_hold,equal_weight_stocks
2023-11-07,1.4155916598239742,1.415343901015173,1.0473109889985224,1.7196772608099542
2023-11-08,1.4154022020087422,1.4162550109279026,1.0460228933068314,1.722908386749538
2023-11-09,1.4012426562056723,1.4053560734812853,1.039859476202454,1.7026071817119697
2023-11-10,1.442200665339537,1.4369518534104453,1.0518188838290445,1.75274933009983
2023-11-13,1.4393329497196574,1.4324707186135115,1.0535357253648154,1.7530917289000008
2023-11-14,1.4755485198902245,1.4633066908059378,1.0684079446291954,1.7977282090973166
2023-11-15,1.476195607402278,1.4644079587063983,1.0740807098403822,1.7948079382608406
2023-11-16,1.473976808491897,1.465661352997043,1.073314463561102,1.7965535766824445
2023-11-17,1.477809168147754,1.4660030486505378,1.0736738707182627,1.7993545327526983
2023-11-20,1.4928642675936965,1.483851289153412,1.0800954741886004,1.8166920664623865
2023-11-21,1.483618558847055,1.4752310684476915,1.0779448013197235,1.8075357991253018
2023-11-22,1.4888648044819093,1.4812690261014505,1.0832910194566898,1.8203387329554688
2023-11-24,1.4860433528127235,1.4791803496034,1.0871012243119236,1.8126615784109665
2023-11-27,1.484568229089943,1.4778893946947451,1.0856265302921067,1.8109438079360898
2023-11-28,1.4929661187168664,1.4817626126553614,1.088053775525732,1.830470226840677
2023-11-29,1.49366514636961,1.4803196491014063,1.0897132097142228,1.8186215721690582
2023-11-30,1.4846855431972723,1.4765978510616702,1.1061516618008969,1.7977533850016447
2023-12-01,1.489909366528861,1.4808132356553174,1.115523240098064,1.7959564836892807
2023-12-04,1.473434221944047,1.4670661672085679,1.114263701383214,1.7677755611372552
2023-12-05,1.4772421967744418,1.4707498159058738,1.112020609531067,1.779926695434511
2023-12-06,1.4722915418348916,1.4622433367581396,1.1099003517984831,1.7709163858315915
2023-12-07,1.4973237265589774,1.4826741935476275,1.1117743545047458,1.8250962005142295
2023-12-08,1.5054100213025325,1.4892818009503896,1.115738297605165,1.8367857740614333
2023-12-11,1.515791770999925,1.5020033114571187,1.1205626663297203,1.8276086271048675
2023-12-12,1.5263087694176085,1.5139659561861867,1.1258472718111734,1.8451668828652545
2023-12-13,1.5433713593274256,1.533219364135238,1.1422247958273954,1.8556598703607965
2023-12-14,1.5506740536418673,1.5318901421392692,1.147109897026671,1.8631842866951744
2023-12-15,1.556468726397104,1.539295353386543,1.1475195722869014,1.8750738127997773
2023-12-18,1.5652477768802877,1.5489909381182343,1.148597598162652,1.8931174411196878
2023-12-19,1.5756176520794758,1.556905513733881,1.156357761023482,1.9110323519580836
2023-12-20,1.5445489827885615,1.5337704101925624,1.1418839702647545,1.878991607697027
2023-12-21,1.5677276255007875,1.5516164135426398,1.1513690918842245,1.9121208243043513
2023-12-22,1.5696643418330218,1.5539376361866766,1.1511225434643055,1.9099315545891333
2023-12-26,1.5820887774254877,1.563450480858332,1.1558960572985961,1.925274427252024
2023-12-27,1.5875778296885623,1.5666332428189162,1.1596221559891609,1.9374787665451305
2023-12-28,1.5834537345899777,1.5658717866538059,1.1610692710107957,1.9346877488011398
2023-12-29,1.5743454553926721,1.559095097597557,1.160576858756019,1.917532995076668
2024-01-02,1.5482584718501364,1.5327116481952416,1.1612542067752014,1.8735797458877952
2024-01-03,1.5281113765046912,1.5164931146324159,1.152385407306596,1.8489072999322835
2024-01-04,1.5187861067876054,1.5086887482282338,1.1534014293353696,1.8375376845662748
2024-01-05,1.5211019565222978,1.5104779994861612,1.15370939481507,1.8469295965603179
2024-01-08,1.5530118543294726,1.5416966425517296,1.1604843419748831,1.8944818985167693
2024-01-09,1.5528306999467572,1.5447423494672867,1.1553726431203308,1.8987350695167016
2024-01-10,1.5590058893451868,1.555211871321797,1.1608231137823404,1.9173729546643705
2024-01-11,1.5597594587987604,1.5584478539699689,1.1615008529929862,1.9107159020984879
2024-01-12,1.556629828985773,1.5592473417326254,1.1576205270679065,1.9054341102982901
2024-01-16,1.5574642499808333,1.559095097597557,1.1506910592799808,1.9203858018717317
2024-01-17,1.5508257607008507,1.5503004967185678,1.147796927034577,1.9163329278866001
2024-01-18,1.58679845957866,1.5723059558423715,1.154233004589067,1.9558199882440608
2024-01-19,1.6152134467564307,1.6034860963308575,1.1665672714356297,2.0003175312829233
2024-01-22,1.6142285432798409,1.605580189093574,1.1710965839987826,1.9807394893536867
2024-01-23,1.6214583367053952,1.6122426656123006,1.1679229454526534,1.9927551468356102
2024-01-24,1.631098453388194,1.62118927513659,1.1649956597307116,2.0249465205367896
2024-01-25,1.6219519277228551,1.6231691553617842,1.1723600346282683,2.0089563785535067
2024-01-26,1.6149592505331603,1.6134988857801622,1.174239514015021,2.0060171489416865
2024-01-29,1.632709685876204,1.6300217898682412,1.181079985744983,2.02976533779579
2024-01-30,1.6222726603813111,1.6191714810587337,1.1847160126010594,2.0062464126527004
2024-01-31,1.5892805610921654,1.5874579562455302,1.1751023845858046,1.9465429072719693
