,strategy2_equity
2025-10-06,3.137055296176048
2025-10-07,3.138885897301157
2025-10-08,3.1756219885838295
2025-10-09,3.1670197090306393
2025-10-10,3.0431937845943193
2025-10-13,3.1272683063719895
2025-10-14,3.099885963751379
2025-10-15,3.1245255085856427
2025-10-16,3.1042500421761954
2025-10-17,3.1373445669728985
2025-10-20,3.18646875823078
2025-10-21,3.182256884634993
2025-10-22,3.1511463143781557
2025-10-23,3.1889144188357443
2025-10-24,3.190931674329809
2025-10-27,3.264667462137422
2025-10-28,3.2977449044040834
2025-10-29,3.3107969064610003
2025-10-30,3.2338387284336836
2025-10-31,3.2882627334882377
2025-11-03,3.3196504539543463
2025-11-04,3.2285189484951307
2025-11-05,3.2737930198938643
2025-11-06,3.200527360551455
2025-11-07,3.166060967101624
2025-11-10,3.2462026411857465
2025-11-11,3.2303612101840553
2025-11-12,3.2137086605806715
2025-11-13,3.1158654279512135
2025-11-14,3.121564863156057
2025-11-17,3.107953672227414
2025-11-18,3.0657356804825793
2025-11-19,3.084598370477225
2025-11-20,3.0128866691693656
2025-11-21,3.023959586058817
2025-11-24,3.1284333955795725
2025-11-25,3.1461627639674017
2025-11-26,3.1796118085808254
2025-11-28,3.205603793805855
2025-12-01,3.1971372734916566
2025-12-02,3.2152200371030837
2025-12-03,3.2498321960828322
2025-12-04,3.2601542869393496
2025-12-05,3.27119739582498
2025-12-08,3.2412632902414122
2025-12-09,3.253470456208852
2025-12-10,3.274043672594695
2025-12-11,3.258412607560953
2025-12-12,3.2296422954823436
2025-12-15,3.243768776484321
2025-12-16,3.2723613850215663
2025-12-17,3.2117011454470643
2025-12-18,3.2582393325964243
2025-12-19,3.3007116583983316
2025-12-22,3.3165337179697167
2025-12-23,3.3320661078577407
2025-12-24,3.341814279136381
2025-12-26,3.3416003036802326
2025-12-29,3.325424676701215
2025-12-30,3.317711729860762
2025-12-31,3.290288792687518
2026-01-02,3.283915076611656
2026-01-05,3.3099991107009465
2026-01-06,3.339082733343959
2026-01-07,3.3422966250344666
2026-01-08,3.3232823006946353
2026-01-09,3.3563829602701447
2026-01-12,3.3591679180064435
2026-01-13,3.3541868446390497
2026-01-14,3.3183546392711185
2026-01-15,3.3302989261808538
2026-01-16,3.327513640763917
2026-01-20,3.25681359414359
2026-01-21,3.300840436888785
2026-01-22,3.324835506915374
2026-01-23,3.3353334114921256
2026-01-26,3.350009244194282
2026-01-27,3.380378030296733
2026-01-28,3.391571928547082
2026-01-29,3.371272440747812
2026-01-30,3.3307806167176652
2026-02-02,3.3536514144777234
2026-02-03,3.3021259280288606
2026-02-04,3.244440700960284
2026-02-05,3.1977360520471825
2026-02-06,3.2653296862260324
2026-02-09,3.2903425323120334
2026-02-10,3.2750775298240353
2026-02-11,3.283861664667778
2026-02-12,3.217071503411555
2026-02-13,3.223926910024229
2026-02-17,3.220606194445966
2026-02-18,3.244655331777707
2026-02-19,3.2322286989698856
2026-02-20,3.2608303033954495
2026-02-23,3.221195364231807
2026-02-24,3.2557958180841777
2026-02-25,3.3029828128953653
2026-02-26,3.2631335705949374
2026-02-27,3.2526894056427005
2026-03-02,3.2569741576558604
2026-03-03,3.2221059887228267
2026-03-04,3.271221056403809
2026-03-05,3.2613660612374136
2026-03-06,3.212304405500309
2026-03-09,3.2552066482983366
2026-03-10,3.2552603879228514
2026-03-11,3.2548314539686434
2026-03-12,3.198967803562743
2026-03-13,3.180007218847426
2026-03-16,3.215678860703087
2026-03-17,3.231372141784018
2026-03-18,3.186327850660048
2026-03-19,3.17625822467623
2026-03-20,3.1175555492288782
2026-03-23,3.153341879307589
2026-03-24,3.1317831148192266
2026-03-25,3.1497607867035904
2026-03-26,3.07696823501412
2026-03-27,3.0108746308145973
2026-03-30,2.997146332168165
2026-03-31,3.1054319992512482
